model,dataset,condition,score_key,successes,total,rate,cutoff_rate,accuracy_excluding_cutoffs,accuracy_delta_excluding_cutoffs,sample_interval_low,sample_interval_high,problem_count,problem_mean,problem_interval_low,problem_interval_high,min_samples_per_problem,max_samples_per_problem,mean_samples_per_problem,failures,cutoffs,max_tokens,max_model_length,temperature,top_p,n_samples,num_distractors,file,path
nvidia_OpenReasoning-Nemotron-7B,MathArena_aime_2025,wrappers,correct,165,480,0.34375,0.1375,0.39371980676328505,0.04996980676328505,0.302650968510669,0.3873302154139873,30,0.34375,0.21458333333333332,0.47708333333333336,16,16,16.0,0,66,,32000,0.7,,16,1,nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_wrappers_s42_20260413_060149.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/nvidia_OpenReasoning-Nemotron-7B/MathArena_aime_2025/nvidia_OpenReasoning-Nemotron-7B_MathArena_aime_2025_wrappers_s42_20260413_060149.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:compound,correct,375,480,0.78125,0.0,0.78125,0.0,0.742113221369159,0.8159206475664595,30,0.78125,0.6604166666666667,0.8875,16,16,16.0,0,0,,131072,0.6,,16,1,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260322_013121.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/compound/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260322_013121.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,baseline:perturb,correct,373,480,0.7770833333333333,0.0,0.7770833333333333,0.0,0.7377321938753496,0.8120345066315933,30,0.7770833333333333,0.6520833333333333,0.8854166666666666,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/perturb/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_baseline_s42_20260303_223355.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,compound:d1,correct,371,480,0.7729166666666667,0.0,0.7729166666666667,0.0,0.7333564604646005,0.8081430716136665,30,0.7729166666666667,0.64375,0.8875,16,16,16.0,0,0,,131072,0.6,,16,1,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260323_131644.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260323_131644.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,compound:d2,correct,343,480,0.7145833333333333,0.0,0.7145833333333333,0.0,0.6726023685142541,0.7531568055625513,30,0.7145833333333333,0.5875,0.83125,16,16,16.0,0,0,,131072,0.6,,16,2,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260320_114746.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260320_114746.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,compound:d3,correct,342,480,0.7125,0.0020833333333333333,0.7139874739039666,0.0014874739039665297,0.670448668239872,0.7511769216225954,30,0.7125,0.575,0.8395833333333333,16,16,16.0,0,1,,131072,0.6,,16,3,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260321_212959.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_compound_s42_20260321_212959.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,interleaved_context_line,correct,335,480,0.6979166666666666,0.0,0.6979166666666666,0.0,0.6554013009734058,0.7372891993886962,30,0.6979166666666666,0.5604166666666667,0.825,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_line/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_line_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,interleaved_context_symbol,correct,6,480,0.0125,0.0,0.0125,0.0,0.00574103391811117,0.027000259926816594,30,0.0125,0.0020833333333333333,0.025,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_symbol_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,interleaved_context_word,correct,188,480,0.39166666666666666,0.0,0.39166666666666666,0.0,0.34902388240750626,0.43602973844692217,30,0.39166666666666666,0.2604166666666667,0.5270833333333333,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_interleaved_context_word_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,not_not,correct,332,480,0.6916666666666667,0.0,0.6916666666666667,0.0,0.6489673795407492,0.7313223681783391,30,0.6916666666666667,0.55625,0.8166666666666667,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_not_not_s42_20260311_192740.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_not_not_s42_20260311_192740.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,opposites,correct,331,480,0.6895833333333333,0.0,0.6895833333333333,0.0,0.6468246902575693,0.7293314732471811,30,0.6895833333333333,0.5479166666666667,0.81875,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_opposites_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_opposites_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,rail_fence,correct,1,480,0.0020833333333333333,0.0,0.0020833333333333333,0.0,0.00036784473770553813,0.011705528035532646,30,0.0020833333333333333,0.0,0.00625,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_rail_fence_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_rail_fence_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,rectangle_perimeter,correct,126,480,0.2625,0.0,0.2625,0.0,0.22513459400219782,0.3036368055632799,30,0.2625,0.1625,0.37083333333333335,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260313_041750.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_rectangle_perimeter_s42_20260313_041750.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,sentence_reversal,correct,356,480,0.7416666666666667,0.0,0.7416666666666667,0.0,0.7006976199231136,0.7787981489400846,30,0.7416666666666667,0.6104166666666667,0.8604166666666667,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260312_025701.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_sentence_reversal_s42_20260312_025701.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,snake_horizontal,correct,192,480,0.4,0.0,0.4,0.0,0.3571341614426248,0.4444537962691554,30,0.4,0.2875,0.5125,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260313_041750.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_snake_horizontal_s42_20260313_041750.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,snake_vertical,correct,51,480,0.10625,0.0,0.10625,0.0,0.08174038276453556,0.13701220072559842,30,0.10625,0.04791666666666667,0.17708333333333334,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_snake_vertical_s42_20260313_041750.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_snake_vertical_s42_20260313_041750.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,split_reversal,correct,238,480,0.49583333333333335,0.0,0.49583333333333335,0.0,0.451315204908489,0.5404176266628352,30,0.49583333333333335,0.36666666666666664,0.61875,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_split_reversal_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_split_reversal_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,word_reversal,correct,256,480,0.5333333333333333,0.0,0.5333333333333333,0.0,0.4886142566433804,0.5775230907860264,30,0.5333333333333333,0.4,0.6604166666666667,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_word_reversal_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_word_reversal_s42_20260303_145000.json
openai_gpt-oss-120b,HuggingFaceH4_aime_2024,wrappers,correct,301,480,0.6270833333333333,0.0,0.6270833333333333,0.0,0.5829728535167075,0.6691757835579054,30,0.6270833333333333,0.47708333333333336,0.76875,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_HuggingFaceH4_aime_2024_wrappers_s42_20260303_145000.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/openai_gpt-oss-120b/HuggingFaceH4_aime_2024/openai_gpt-oss-120b_HuggingFaceH4_aime_2024_wrappers_s42_20260303_145000.json
openai_gpt-oss-120b,MathArena_aime_2025,baseline:compound,correct,374,480,0.7791666666666667,0.0,0.7791666666666667,0.0,0.7399220392816915,0.8139782454395891,30,0.7791666666666667,0.6666666666666666,0.8791666666666667,16,16,16.0,0,0,,131072,0.6,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260401_114834.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/openai_gpt-oss-120b/MathArena_aime_2025/compound/openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260401_114834.json
openai_gpt-oss-120b,MathArena_aime_2025,baseline:perturb,correct,371,480,0.7729166666666667,0.0,0.7729166666666667,0.0,0.7333564604646005,0.8081430716136665,30,0.7729166666666667,0.6583333333333333,0.875,16,16,16.0,0,0,,32000,,,16,32,openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/baseline/results/openai_gpt-oss-120b/MathArena_aime_2025/perturb/openai_gpt-oss-120b_MathArena_aime_2025_baseline_s42_20260317_214849.json
openai_gpt-oss-120b,MathArena_aime_2025,compound:d1,correct,347,480,0.7229166666666667,0.0020833333333333333,0.7244258872651357,0.00150922059846903,0.6812276244586097,0.7610658864755473,30,0.7229166666666667,0.6,0.8333333333333334,16,16,16.0,0,1,,131072,0.6,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260401_115741.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260401_115741.json
openai_gpt-oss-120b,MathArena_aime_2025,compound:d2,correct,333,480,0.69375,0.0,0.69375,0.0,0.6511110407601095,0.7333122911733165,30,0.69375,0.575,0.8020833333333334,16,16,16.0,0,0,,131072,0.6,,16,2,openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260404_075545.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260404_075545.json
openai_gpt-oss-120b,MathArena_aime_2025,compound:d3,correct,324,480,0.675,0.0020833333333333333,0.6764091858037579,0.0014091858037578175,0.6318526428678971,0.715368431136488,30,0.675,0.5666666666666667,0.7770833333333333,16,16,16.0,0,1,,131072,0.6,,16,3,openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260405_153738.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/compound/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_compound_s42_20260405_153738.json
openai_gpt-oss-120b,MathArena_aime_2025,interleaved_context_line,correct,336,480,0.7,0.0,0.7,0.0,0.6575479112309778,0.7392761733454619,30,0.7,0.5770833333333333,0.8145833333333333,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_line_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_line/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_line_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,interleaved_context_symbol,correct,3,480,0.00625,0.0,0.00625,0.0,0.002127755317336312,0.0182127858845777,30,0.00625,0.0,0.016666666666666666,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_symbol_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_symbol/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_symbol_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,interleaved_context_word,correct,147,480,0.30625,0.0,0.30625,0.0,0.26668770882668347,0.3488889592398905,30,0.30625,0.18958333333333333,0.43333333333333335,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_word_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/interleaved_context_word/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_interleaved_context_word_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,not_not,correct,334,480,0.6958333333333333,0.0,0.6958333333333333,0.0,0.6532556793793367,0.7353012367684273,30,0.6958333333333333,0.56875,0.8166666666666667,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_not_not_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/not_not/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_not_not_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,opposites,correct,339,480,0.70625,0.0,0.70625,0.0,0.663993732629122,0.7452311045903318,30,0.70625,0.5770833333333333,0.8270833333333333,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_opposites_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/opposites/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_opposites_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,rail_fence,correct,15,480,0.03125,0.0,0.03125,0.0,0.019027613680897237,0.050915938093071766,30,0.03125,0.0,0.07916666666666666,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_rail_fence_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rail_fence/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_rail_fence_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,rectangle_perimeter,correct,141,480,0.29375,0.0,0.29375,0.0,0.2547688954096683,0.33600626737087813,30,0.29375,0.18541666666666667,0.41041666666666665,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_rectangle_perimeter_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/rectangle_perimeter/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_rectangle_perimeter_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,sentence_reversal,correct,359,480,0.7479166666666667,0.0,0.7479166666666667,0.0,0.7072078280138,0.7846886934924119,30,0.7479166666666667,0.6375,0.8520833333333333,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_sentence_reversal_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/sentence_reversal/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_sentence_reversal_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,snake_horizontal,correct,170,480,0.3541666666666667,0.0020833333333333333,0.35490605427974947,0.000739387613082787,0.3126932319826662,0.39795587301367974,30,0.3541666666666667,0.2375,0.48333333333333334,16,16,16.0,0,1,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_snake_horizontal_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_horizontal/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_snake_horizontal_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,snake_vertical,correct,46,480,0.09583333333333334,0.0020833333333333333,0.09603340292275574,0.00020006958942239694,0.07261744081675107,0.12546722160169332,30,0.09583333333333334,0.03333333333333333,0.17083333333333334,16,16,16.0,0,1,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_snake_vertical_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/snake_vertical/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_snake_vertical_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,split_reversal,correct,157,480,0.32708333333333334,0.0,0.32708333333333334,0.0,0.28663005521101664,0.37028245499893636,30,0.32708333333333334,0.20416666666666666,0.4625,16,16,16.0,0,0,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_split_reversal_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/split_reversal/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_split_reversal_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,word_reversal,correct,163,480,0.33958333333333335,0.0020833333333333333,0.34029227557411273,0.0007089422407793866,0.29864029562800465,0.3830737198679759,30,0.33958333333333335,0.22083333333333333,0.4708333333333333,16,16,16.0,0,1,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_word_reversal_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/word_reversal/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_word_reversal_s42_20260413_151026.json
openai_gpt-oss-120b,MathArena_aime_2025,wrappers,correct,288,480,0.6,0.00625,0.6037735849056604,0.0037735849056603765,0.5555462037308446,0.6428658385573752,30,0.6,0.4666666666666667,0.73125,16,16,16.0,0,3,,32000,0.7,,16,1,openai_gpt-oss-120b_MathArena_aime_2025_wrappers_s42_20260413_151026.json,/home/golikovp/Robust-Reasoning-Benchmark/experiments/wrappers/results/openai_gpt-oss-120b/MathArena_aime_2025/openai_gpt-oss-120b_MathArena_aime_2025_wrappers_s42_20260413_151026.json
